,Category,Message,Contain_HP
4136,0,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.   ,False
4137,1,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec å£1.50ea. OTBox 731 LA1 7WS. )   ",False
4138,0,Understand. his loss is my gain :) so do you work? School?   ,False
4139,0,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx   ,False
4140,0,"Hiya, probably coming home * weekend after next   ",False
4141,0,Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.   ,False
4142,0,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.   ,False
4143,0,Ok both our days. So what are you making for dinner tonite? Am I invited?   ,False
4144,1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070   ,False
4145,0,I have no money 4 steve mate! !   ,False
4146,0,IM LATE TELLMISS IM ON MY WAY   ,False
4147,0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:   ,False
4148,0,Normally i use to drink more water daily:)   ,False
4149,0,Dare i ask... Any luck with sorting out the car?   ,False
4150,0,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more   ",False
4151,0,"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).   ",False
4152,0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?   ,False
4153,1,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv   ,True
4154,0,I've been trying to reach him without success   ,False
4155,0,when you and derek done with class?   ,False
4156,0,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...   ,False
4157,0,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL   ,False
4158,0,Hey mate. Spoke to the mag people. WeÛ÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.    ,False
4159,0,Hope you are having a good week. Just checking in   ,False
4160,0,"Haha, my friend tyler literally just asked if you could get him a dubsack   ",False
4161,0,"\Hey! do u fancy meetin me at 4 at cha åÐ hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x\""""   ",False
4162,0,Great. Have a safe trip. Dont panic surrender all.   ,False
4163,0,"\SYMPTOMS\"" when U are in love: \""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your""   ",False
4164,0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...     ,False
4165,0,Try to do something dear. You read something for exams   ,False
4166,0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""   ",False
4167,0,Gettin rdy to ship comp   ,False
4168,0,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)   ,False
4169,0,Think + da. You wil do.   ,False
4170,0,I'm awake oh. What's up.   ,False
4171,0,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe   ,False
4172,0,How much u trying to get?   ,False
4173,0,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time   ",False
4174,0,Tell me again what your address is   ,False
4175,0,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)   ",False
4176,0,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?   ,False
4177,0,But you were together so you should be thinkin about him   ,False
4178,0,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.   ,False
4179,1,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd   ,False
4180,0,"\CHA QUITEAMUZING THATåÕSCOOL BABE PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE \""""  ",False
4181,0,Omg how did u know what I ate?   ,False
4182,1,"\URGENT! This is the 2nd attempt to contact U!U have WON å£1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. maxå£7. 50\""""   ",True
4183,0,:( but your not here....   ,False
4184,0,Not directly behind... Abt 4 rows behind Ì_...   ,False
4185,1,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066   ,False
4186,1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records   ",False
4187,1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+   ",True
4188,0,No plans yet. What are you doing ?   ,False
4189,0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.   ,False
4190,0,Not course. Only maths one day one chapter with in one month we can finish.   ,False
4191,0,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)   ,False
4192,1,"For ur chance to win a å£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk   ",True
4193,0,Noooooooo please. Last thing I need is stress. For once in your life be fair.   ,False
4194,1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm   ,True
4195,1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. å£1.50 increments. Help08718728876   ",True
4196,0,"I'll see if I can swing by in a bit, got some things to take care of here firsg   ",False
4197,0,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :)   ,False
4198,0,Have you not finished work yet or something?   ,False
4199,0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow   ,False
4200,1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50   ,False
4201,0,Right it wasnt you who phoned it was someone with a number like yours!   ,False
4202,0,It's ok i wun b angry. Msg u aft i come home tonight.   ,False
4203,0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon   ,False
4204,0,Yo sorry was in the shower sup   ,False
4205,0,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit   ",False
4206,0,Full heat pa:-) i have applyed oil pa.   ,False
4207,0,I'm stuck in da middle of da row on da right hand side of da lt...    ,False
4208,0,Have you laid your airtel line to rest?   ,False
4209,0,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing    ,False
4210,1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop   ,False
4211,0,"\Hey j! r u feeling any better  hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx\""""  ",False
4212,0,And I don't plan on staying the night but I prolly won't be back til late   ,False
4213,0,THANX 4 PUTTIN DA FONE DOWN ON ME!!   ,False
4214,0,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?   ",False
4215,0,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up...    ",False
4216,0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!   ,False
4217,0,We live in the next  &lt;#&gt; mins   ,False
4218,0,Y de asking like this.   ,False
4219,0,Just glad to be talking to you.   ,False
4220,0,Wat time Ì_ finish?   ,False
4221,0,Sorry da. I gone mad so many pending works what to do.   ,False
4222,0,How much you got for cleaning   ,False
4223,0,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30   ,False
4224,1,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B   ,False
4225,0,ÌÏ called dad oredi...   ,False
4226,0,Good. do you think you could send me some pix? I would love to see your top and bottom...   ,False
4227,0,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.   ,False
4228,0,"Sorry, I'll call later In meeting.   ",False
4229,0,THIS IS A LONG FUCKIN SHOWR   ,False
4230,0,"Received, understood n acted upon!   ",False
4231,0,They finally came to fix the ceiling.   ,False
4232,0,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....""   ",False
4233,0,Jus finish blowing my hair. U finish dinner already?   ,False
4234,0,I'm on the bus. Love you   ,False
4235,0,Lol ... I knew that .... I saw him in the dollar store   ,False
4236,1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!   ,False
4237,1,Todays Voda numbers ending with 7634 are selected to receive a å£350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.   ,True
4238,0,Only saturday and sunday holiday so its very difficult:)   ,False
4239,0,Everybody had fun this evening. Miss you.   ,False
4240,0,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?   ",False
4241,0,"I'm in a meeting, call me later at   ",False
4242,0,Oh wow thats gay. Will firmware update help   ,False
4243,0,These won't do. Have to move on to morphine   ,False
4244,0,How come i din c Ì_... Yup i cut my hair...   ,False
4245,0,K k pa Had your lunch aha.   ,False
4246,0,Oh ho. Is this the first time u use these type of words   ,False
4247,0,Captain vijaykanth is doing comedy in captain tv..he is drunken :)   ,False
4248,0,Of course. I guess god's just got me on hold right now.   ,False
4249,0,Do you hide anythiing or keeping distance from me   ,False
4250,0,Havent.   ,False
4251,1,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3   ,True
4252,0,Sorry i din lock my keypad.   ,False
4253,0,Did u got that persons story   ,False
4254,0,Are you planning to come chennai?   ,False
4255,1,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705   ,True
4256,0,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!   ,False
4257,0,We are okay. Going to sleep now. Later   ,False
4258,0,"Please protect yourself from e-threats. SIB never asks for sensitive information like Passwords,ATM/SMS PIN thru email. Never share your password with anybody.   ",False
4259,0,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to \DRINK\"". . . But don't \""DRIVE \""""   ",False
4260,1,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a å£400 reward. Just call 09066380611    ,True
4261,0,Where r e meeting tmr?   ,False
4262,0,Lol yes. But it will add some spice to your day.   ,False
4263,0,Hope you are having a great day.   ,False
4264,0,Our Prasanth ettans mother passed away last night. Just pray for her and family.   ,False
4265,0,"K, I'll work something out   ",False
4266,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04   ,True
4267,0,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age   ,False
4268,0,You call him and tell now infront of them. Call him now.   ,False
4269,0,Ok no prob...   ,False
4270,0,Ladies first and genus second k .   ,False
4271,0,No. Yes please. Been swimming?   ,False
4272,0,Mum not going robinson already.   ,False
4273,0,Ok set let u noe e details later...   ,False
4274,0,Not..tel software name..   ,False
4275,0,I send the print  outs da.   ,False
4276,0,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO    ,False
4277,0,"When I was born, GOD said, \Oh No! Another IDIOT\"". When you were born  GOD said  \""OH No! COMPETITION\"". Who knew  one day these two will become FREINDS FOREVER!""",False
4278,0,"I didnt get ur full msg..sometext is missing, send it again   ",False
4279,0,"Probably not, I'm almost out of gas and I get some cash tomorrow   ",False
4280,1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114   ",True
4281,0,I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?   ,False
4282,0,I'm leaving my house now.   ,False
4283,1,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text   ",False
4284,0,ÌÏ ready then call me...   ,False
4285,0,Wewa is 130. Iriver 255. All 128 mb.   ,False
4286,0,It is a good thing I'm now getting the connection to bw   ,False
4287,0,Sry da..jst nw only i came to home..   ,False
4288,0,"That's cool he'll be here all night, lemme know when you're around   ",False
4289,0,Are you staying in town ?   ,False
4290,0,"Haha yeah, 2 oz is kind of a shitload   ",False
4291,0,Ok u can take me shopping when u get paid =D   ,False
4292,0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..   ",False
4293,0,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins   ",False
4294,0,But pls dont play in others life.   ,False
4295,0,Eatin my lunch...   ,False
4296,0,Hmmm.but you should give it on one day..   ,False
4297,0,"Didn't try, g and I decided not to head out   ",False
4298,0,Ok no prob   ,False
4299,0,Surly ill give it to you:-) while coming to review.   ,False
4300,0,"By march ending, i should be ready. But will call you for sure. The problem is that my capital never complete. How far with you. How's work and the ladies   ",False
4301,0,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas   ,False
4302,0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.   ,False
4303,1,"URGENT! Your Mobile No 07808726822 was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU   ",True
4304,0,A guy who gets used but is too dumb to realize it.   ,False
4305,0,"Okey dokey, iÛ÷ll be over in a bit just sorting some stuff out.   ",False
4306,0,Don no da:)whats you plan?   ,False
4307,0,Yes fine    ,False
4308,1,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk   ",False
4309,0,I liked the new mobile   ,False
4310,0,Anytime...   ,False
4311,0,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...   ,False
4312,0,Yar but they say got some error.   ,False
4313,0,Hey anyway i have to :-)   ,False
4314,0,Wow so healthy. Old airport rd lor. Cant thk of anything else. But i'll b bathing my dog later.   ,False
4315,0,Wif my family booking tour package.   ,False
4316,0,"Did you say bold, then torch later. Or one torch and 2bold?   ",False
4317,0,"Haha awesome, I might need to take you up on that, what you doin tonight?   ",False
4318,0,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)   ,False
4319,0,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...   ,False
4320,0,Thats cool princess! I will cover your face in hot sticky cum :)   ,False
4321,0,Big brotherÛ÷s really scraped the barrel with this shower of social misfits   ,False
4322,0,Oops i thk i dun haf enuff... I go check then tell Ì_..   ,False
4323,0,S:)8 min to go for lunch:)   ,False
4324,0,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.   ",False
4325,0,"K will do, addie &amp; I are doing some art so I'll be here when you get home   ",False
4326,0,My uncles in Atlanta. Wish you guys a great semester.   ,False
4327,0,"Aiyo... Her lesson so early... I'm still sleepin, haha... Okie, u go home liao den confirm w me lor...   ",False
4328,0,Forgot to tell Ì_ smth.. Can Ì_ like number the sections so that it's clearer..   ,False
4329,0,"Yup. Anything lor, if u dun wan it's ok...   ",False
4330,0,"I'm home, my love ... If your still awake ... *loving kiss*   ",False
4331,0,HELLO PEACH! MY CAKE TASTS LUSH!   ,False
4332,1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply   ",False
4333,0,"There'll be a minor shindig at my place later tonight, you interested?   ",False
4334,0,Jason says it's cool if we pick some up from his place in like an hour   ,False
4335,1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call   ",False
4336,0,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;   ,False
4337,0,I've reached already.   ,False
4338,0,I dont know ask to my brother. Nothing problem some thing that. Just i told .   ,False
4339,0,K:)eng rocking in ashes:)   ,False
4340,0,Wat time r Ì_ going to xin's hostel?   ,False
4341,0,Good Morning my Dear Shijutta........... Have a great &amp; successful day.   ,False
4342,1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase   ,False
4343,0,Oh k:)after that placement there ah?   ,False
4344,0,"Not for possession, especially not first offense   ",False
4345,0,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?   ",False
4346,0,I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?   ,False
4347,0,We have pizza if u want   ,False
4348,0,"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\""""   ",False
4349,0,Many more happy returns of the day. I wish you happy birthday.   ,False
4350,0,Ya very nice. . .be ready on thursday   ,False
4351,0,I am in hospital da. . I will return home in evening   ,False
4352,0,"\Thinking of u ;) x\""""   ",False
4353,0,Orh i tot u say she now still dun believe.   ,False
4354,0,"When you just put in the + sign, choose my number and the pin will show. Right?   ",False
4355,0,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8   ,False
4356,0,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx   ,False
4357,0,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to   ",False
4358,1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n   ,False
4359,0,Well boy am I glad G wasted all night at applebees for nothing   ,False
4360,1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..   ,False
4361,0,Ok lor... Or u wan me go look 4 u?   ,False
4362,0,U wan 2 haf lunch i'm in da canteen now.   ,False
4363,0,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..   ,False
4364,0,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around   ",False
4365,1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm   ,True
4366,1,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082   ,False
4367,0,I'm home. Doc gave me pain meds says everything is fine.   ,False
4368,0,It's Ì© only $140 ard...Ìä rest all ard $180 at least...Which is Ì© price 4 Ì© 2 bedrm ($900)   ,False
4369,0,Me too! Have a lovely night xxx   ,False
4370,0,Prepare to be pleasured :)   ,False
4371,0,Hi.:)technical support.providing assistance to us customer through call and email:)   ,False
4372,0,if you text on your way to cup stop that should work. And that should be BUS   ,False
4373,0,Whens your radio show?   ,False
4374,1,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412   ,True
4375,0,I'm not sure if its still available though   ,False
4376,0,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..   ,False
4377,0,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx   ,False
4378,0,Hi..i got the money da:)   ,False
4379,0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com   ",False
4380,0,Ok then u tell me wat time u coming later lor.   ,False
4381,0,U repeat e instructions again. Wat's e road name of ur house?   ,False
4382,0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas   ",False
4383,0,Quite lor. But dun tell him wait he get complacent...   ,False
4384,0,Sorry completely forgot * will pop em round this week if your still here?   ,False
4385,0,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM   ,False
4386,0,O we cant see if we can join denis and mina? Or does denis want alone time   ,False
4387,0,Sen told that he is going to join his uncle finance in cbe   ,False
4388,0,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke    ,False
4389,0,"Call me, i am senthil from hsbc.   ",False
4390,0,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.   ",False
4391,0,Indeed and by the way it was either or - not both !   ,False
4392,1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+   ",True
4393,0,Holy living christ what is taking you so long   ,False
4394,0,ÌÏ thk of wat to eat tonight.   ,False
4395,0,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...   ",False
4396,0,We're on the opposite side from where we dropped you off   ,False
4397,0,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.   ,False
4398,0,Send me your resume:-)   ,False
4399,0,Gd luck 4 ur exams :-)   ,False
4400,0,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.   ,False
4401,0,Sorry that was my uncle. I.ll keep in touch   ,False
4402,0,Saw Guys and Dolls last night with Patrick Swayze it was great   ,False
4403,1,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893   ,True
4404,1,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com   ,True
4405,0,Just come home. I don't want u to be miserable   ,False
4406,0,I dont know why she.s not getting your messages   ,False
4407,0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?   ",False
4408,0,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?   ",False
4409,0,Reverse is cheating. That is not mathematics.   ,False
4410,0,How do you plan to manage that   ,False
4411,0,"Er, hello, things didnÛ÷t quite go to plan ÛÒ is limping slowly home followed by aa and with exhaust hanging off   ",False
4412,0,Sorry for the delay. Yes masters   ,False
4413,0,Call me when u finish then i come n pick u.   ,False
4414,1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05   ,True
4415,0,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.   ,False
4416,0,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself   ",False
4417,0,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday   ",False
4418,0,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...   ,False
4419,0,"fyi I'm at usf now, swing by the room whenever   ",False
4420,0,i can call in  &lt;#&gt;  min if thats ok   ,False
4421,0,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear   ,False
4422,0,ÌÏ no home work to do meh...    ,False
4423,0,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...   ,False
4424,0,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.   ,False
4425,0,How's ur paper?   ,False
4426,0,Got smaller capacity one? Quite ex...   ,False
4427,1,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo   ,False
4428,0,Im good! I have been thinking about you...   ,False
4429,1,u r a winner U ave been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )   ,True
4430,0,:-) :-)   ,False
4431,0,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?   ,False
4432,0,I am going to sleep. I am tired of travel.   ,False
4433,0,"Haha, just what I was thinkin   ",False
4434,0,Yup but it's not giving me problems now so mayb i'll jus leave it...   ,False
4435,0,Lol no. Just trying to make your day a little more interesting   ,False
4436,0,"How long before you get reply, just defer admission til next semester   ",False
4437,0,"The word \Checkmate\"" in chess comes from the Persian phrase \""Shah Maat\"" which means; \""the king is dead..\"" Goodmorning.. Have a good day..:)""   ",False
4438,0,Po de :-):):-):-):-). No need job aha.   ,False
4439,0,Rats. Hey did u ever vote for the next themes?   ,False
4440,1,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY å£1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION.   ",True
4441,0,I hope your pee burns tonite.   ,False
4442,0,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK.   ",False
4443,0,Yay can't wait to party together!   ,False
4444,0,....photoshop makes my computer shut down.   ,False
4445,0,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun   ,False
4446,0,That's one of the issues but california is okay. No snow so its manageable   ,False
4447,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0   ,True
4448,0,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...   ",False
4449,0,"Awesome, that gonna be soon or later tonight?   ",False
4450,0,I need details about that online job.   ,False
4451,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a å£150 prize. To collect is easy. Just call 09061743386    ,True
4452,0,Missing you too.pray inshah allah   ,False
4453,0,Pls help me tell Ashley that i cant find her number oh   ,False
4454,0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes   ,False
4455,0,S.this will increase the chance of winning.   ,False
4456,0,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.   ,False
4457,0,Maybe you should find something else to do instead???   ,False
4458,0,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see   ,False
4459,0,I liked your new house   ,False
4460,0,I'm fine. Hope you are also   ,False
4461,0,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.   ",False
4462,0,Same to u...   ,False
4463,0,yes baby! I need to stretch open your pussy!   ,False
4464,0,Thanks  and ! Or bomb and date as my phone wanted to say!    ,False
4465,0,Ok...   ,False
